Site Name(Office),Raised Time,Alarm Code,Cleared Time,Duration(hh:mm:ss),Severity,NE,Alarm Type,Root Alarm Indicator,Location,NE Type,Specific Problem,Remark,ADMC Alarm,Repeated Count,Alarm Object Type,Alarm Object DN,Board Type,Alarm Object ID,Site ID(Office),Alarm Object Name,ACK State,System Type,Probable Cause,Product,Alarm AID,Additional NE,Additional Location,Changed Time,Additional Information,(Un)ACK User ID,(Un)ACK System ID,(Un)ACK Time,(Un)ACK Information,Clear User ID,Clear System ID,Clear Type,Clear Info,Comment,Comment User ID,Comment System ID,Comment Time,Alarm ID,NE IP,Link,NE Group,NE Agent,Related Service(s),Create Type,Threshold Information,Maintenance State,Raised Logging Time,Cleared Logging Time
Mpopoma-BU0138-U,12/14/2020 14:47,Cell is out of service(199083022),12/14/2020 14:50,0:03:04,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:2215;  Cell ID:12153;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:29;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12153",CDR,12153,2215,Mpopoma-BU0138-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863931,Mpopoma-BU0138-U(2215),,,Site ID(Office) : 2215; Site Name(Office) : Mpopoma-BU0138-U; Alarm Object Type : CELL; Alarm Object ID : 12153; Alarm Object Name : Mpopoma-BU0138-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:42,12/14/2020 14:45
Mpopoma-BU0138-U,12/14/2020 14:47,Cell is out of service(199083022),12/14/2020 14:50,0:03:04,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:2215;  Cell ID:12156;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:48;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12156",CDR,12156,2215,Mpopoma-BU0138-U-6,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863934,Mpopoma-BU0138-U(2215),,,Site ID(Office) : 2215; Site Name(Office) : Mpopoma-BU0138-U; Alarm Object Type : CELL; Alarm Object ID : 12156; Alarm Object Name : Mpopoma-BU0138-U-6; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:42,12/14/2020 14:45
Saucerstown-BU5101-U,12/14/2020 14:02,NodeB is out of service(199083023),12/14/2020 14:50,0:47:38,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=14,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1234;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1234; Logic Position:System No.:0,Module No.:4,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1234",CDR,1234,1234,Saucerstown-BU5101-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863631,Saucerstown-BU5101-U(1234),,,Site ID(Office) : 1234; Site Name(Office) : Saucerstown-BU5101-U; Alarm Object Type : NODEB; Alarm Object ID : 1234; Alarm Object Name : Saucerstown-BU5101-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 13:57,12/14/2020 14:44
Northendexch-BU5094-U,12/14/2020 14:02,NodeB is out of service(199083023),12/14/2020 14:50,0:47:18,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1231;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1231; Logic Position:System No.:0,Module No.:9,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1231",CDR,1231,1231,Northendexch-BU5094-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863633,Northendexch-BU5094-U(1231),,,Site ID(Office) : 1231; Site Name(Office) : Northendexch-BU5094-U; Alarm Object Type : NODEB; Alarm Object ID : 1231; Alarm Object Name : Northendexch-BU5094-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 13:57,12/14/2020 14:44
Northgate-BU5095-U,12/14/2020 14:02,NodeB is out of service(199083023),12/14/2020 14:49,0:47:13,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=6,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1267;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1267; Logic Position:System No.:0,Module No.:3,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1267",CDR,1267,1267,Northgate-BU5095-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863630,Northgate-BU5095-U(1267),,,Site ID(Office) : 1267; Site Name(Office) : Northgate-BU5095-U; Alarm Object Type : NODEB; Alarm Object ID : 1267; Alarm Object Name : Northgate-BU5095-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 13:57,12/14/2020 14:44
Baobab-MN6023-U,12/14/2020 14:48,Link between OMM and NE broken(198099803),12/14/2020 14:49,0:01:03,Critical,Baobab-MN6023-U(1271),Communications Alarm,,,ME(MO SDR),,"U RNCId: 4; IP: 10.30.0.242, OMC channel is abnormal; U nodeBId:1271",No,,SDR,"SubNetwork=4,MEID=1271",,1271,1271,Baobab-MN6023-U,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),UMTS,0,,,,Site ID(Office) : 1271; Site Name(Office) : Baobab-MN6023-U; Alarm Object Type : SDR; Alarm Object ID : 1271; Alarm Object Name : Baobab-MN6023-U; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,10.30.0.242,,"SDRMGR_V4 OMMB,Harare V4 OMMB(4)",SDRMGR_V4 OMMB,,,,,12/14/2020 14:43,12/14/2020 14:44
Pumula North,12/14/2020 14:48,Link between OMM and NE broken(198099803),12/14/2020 14:49,0:00:55,Critical,Pumula North(1261),Communications Alarm,,,ME(MO SDR),,"U RNCId: 4; IP: 10.30.1.186, OMC channel is abnormal; U nodeBId:1261",No,,SDR,"SubNetwork=4,MEID=1261",,1261,1261,Pumula North,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),UMTS,0,,,,Site ID(Office) : 1261; Site Name(Office) : Pumula North; Alarm Object Type : SDR; Alarm Object ID : 1261; Alarm Object Name : Pumula North; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,10.30.1.186,,"SDRMGR_V4 OMMB,Harare V4 OMMB(4)",SDRMGR_V4 OMMB,,,,,12/14/2020 14:43,12/14/2020 14:44
Baobab-MN6023-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:03:06,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=8,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1271;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1271; Logic Position:System No.:0,Module No.:8,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1271",CDR,1271,1271,Baobab-MN6023-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863916,Baobab-MN6023-U(1271),,,Site ID(Office) : 1271; Site Name(Office) : Baobab-MN6023-U; Alarm Object Type : NODEB; Alarm Object ID : 1271; Alarm Object Name : Baobab-MN6023-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:41,12/14/2020 14:44
Mkosana-MN5227-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:03:08,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=13,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1299;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1299; Logic Position:System No.:0,Module No.:7,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1299",CDR,1299,1299,Mkosana-MN5227-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863913,Mkosana-MN5227-U(1299),,,Site ID(Office) : 1299; Site Name(Office) : Mkosana-MN5227-U; Alarm Object Type : NODEB; Alarm Object ID : 1299; Alarm Object Name : Mkosana-MN5227-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:40,12/14/2020 14:44
VfallsPolice-MN0103-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:02:59,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1257;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1257; Logic Position:System No.:0,Module No.:9,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1257",CDR,1257,1257,VfallsPolice-MN0103-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863920,VfallsPolice-MN0103-U(1257),,,Site ID(Office) : 1257; Site Name(Office) : VfallsPolice-MN0103-U; Alarm Object Type : NODEB; Alarm Object ID : 1257; Alarm Object Name : VfallsPolice-MN0103-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:41,12/14/2020 14:44
Vfallsairport-MN0102-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:03:03,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1273;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1273; Logic Position:System No.:0,Module No.:10,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1273",CDR,1273,1273,Vfallsairport-MN0102-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863917,Vfallsairport-MN0102-U(1273),,,Site ID(Office) : 1273; Site Name(Office) : Vfallsairport-MN0102-U; Alarm Object Type : NODEB; Alarm Object ID : 1273; Alarm Object Name : Vfallsairport-MN0102-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:41,12/14/2020 14:44
VfallSprayview-MN0101-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:03:07,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1258;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1258; Logic Position:System No.:0,Module No.:10,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1258",CDR,1258,1258,VfallSprayview-MN0101-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863910,VfallSprayview-MN0101-U(1258),,,Site ID(Office) : 1258; Site Name(Office) : VfallSprayview-MN0101-U; Alarm Object Type : NODEB; Alarm Object ID : 1258; Alarm Object Name : VfallSprayview-MN0101-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:40,12/14/2020 14:44
Steeldale-BU0430-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:02:51,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=13,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1249;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1249; Logic Position:System No.:0,Module No.:7,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1249",CDR,1249,1249,Steeldale-BU0430-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863919,Steeldale-BU0430-U(1249),,,Site ID(Office) : 1249; Site Name(Office) : Steeldale-BU0430-U; Alarm Object Type : NODEB; Alarm Object ID : 1249; Alarm Object Name : Steeldale-BU0430-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:41,12/14/2020 14:43
PlumtreeTown-MS0084-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:02:47,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=8,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1256;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1256; Logic Position:System No.:0,Module No.:8,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1256",CDR,1256,1256,PlumtreeTown-MS0084-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863918,Plumtreetown(1256),,,Site ID(Office) : 1256; Site Name(Office) : PlumtreeTown-MS0084-U; Alarm Object Type : NODEB; Alarm Object ID : 1256; Alarm Object Name : PlumtreeTown-MS0084-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:41,12/14/2020 14:43
Solusi_MS0162-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:02:50,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=8,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1230;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1230; Logic Position:System No.:0,Module No.:8,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1230",CDR,1230,1230,Solusi_MS0162-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863915,Solusi_MS0162-U(1230),,,Site ID(Office) : 1230; Site Name(Office) : Solusi_MS0162-U; Alarm Object Type : NODEB; Alarm Object ID : 1230; Alarm Object Name : Solusi_MS0162-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:41,12/14/2020 14:43
PumulaNorth-BU5098-U North,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:02:52,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1261;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1261; Logic Position:System No.:0,Module No.:5,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1261",CDR,1261,1261,PumulaNorth-BU5098-U North,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863914,Pumula North(1261),,,Site ID(Office) : 1261; Site Name(Office) : PumulaNorth-BU5098-U North; Alarm Object Type : NODEB; Alarm Object ID : 1261; Alarm Object Name : PumulaNorth-BU5098-U North; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:40,12/14/2020 14:43
Tsholotsho-MN5229-U,12/14/2020 14:46,NodeB is out of service(199083023),12/14/2020 14:49,0:02:51,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1244;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1244; Logic Position:System No.:0,Module No.:9,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1244",CDR,1244,1244,Tsholotsho-MN5229-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863912,,,,Site ID(Office) : 1244; Site Name(Office) : Tsholotsho-MN5229-U; Alarm Object Type : NODEB; Alarm Object ID : 1244; Alarm Object Name : Tsholotsho-MN5229-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:40,12/14/2020 14:43
CowdrayPark-BU0024-U,12/14/2020 14:02,NodeB is out of service(199083023),12/14/2020 14:48,0:45:36,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=6,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1224;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1224; Logic Position:System No.:0,Module No.:3,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1224",CDR,1224,1224,CowdrayPark-BU0024-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863635,CowdrayPark-BU0024-U(1224),,,Site ID(Office) : 1224; Site Name(Office) : CowdrayPark-BU0024-U; Alarm Object Type : NODEB; Alarm Object ID : 1224; Alarm Object Name : CowdrayPark-BU0024-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 13:57,12/14/2020 14:42
Mpopoma-BU0138-U,12/14/2020 14:41,NodeB is out of service(199083023),12/14/2020 14:47,0:06:05,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:2215;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:2215; Logic Position:System No.:0,Module No.:10,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=2215",CDR,2215,2215,Mpopoma-BU0138-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863856,Mpopoma-BU0138-U(2215),,,Site ID(Office) : 2215; Site Name(Office) : Mpopoma-BU0138-U; Alarm Object Type : NODEB; Alarm Object ID : 2215; Alarm Object Name : Mpopoma-BU0138-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:36,12/14/2020 14:42
Richmond-BU5099-U,12/14/2020 14:02,NodeB is out of service(199083023),12/14/2020 14:47,0:44:55,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=13,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1277;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1277; Logic Position:System No.:0,Module No.:7,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1277",CDR,1277,1277,Richmond-BU5099-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863634,Richmond-BU5099-U(1277),,,Site ID(Office) : 1277; Site Name(Office) : Richmond-BU5099-U; Alarm Object Type : NODEB; Alarm Object ID : 1277; Alarm Object Name : Richmond-BU5099-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 13:57,12/14/2020 14:42
Mpopoma-BU0138-U,12/14/2020 14:43,Link between OMM and NE broken(198099803),12/14/2020 14:47,0:03:36,Critical,Mpopoma-BU0138-U(2215),Communications Alarm,,,ME(MO SDR),,"U RNCId: 4; IP: 10.30.0.98, OMC channel is abnormal; U nodeBId:2215",No,,SDR,"SubNetwork=4,MEID=2215",,2215,2215,Mpopoma-BU0138-U,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),UMTS,0,,,,Site ID(Office) : 2215; Site Name(Office) : Mpopoma-BU0138-U; Alarm Object Type : SDR; Alarm Object ID : 2215; Alarm Object Name : Mpopoma-BU0138-U; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,10.30.0.98,,"SDRMGR_V4 OMMB,Harare V4 OMMB(4)",SDRMGR_V4 OMMB,,,,,12/14/2020 14:38,12/14/2020 14:42
Figtree-BU0122-G,12/14/2020 14:44,Link between OMM and NE broken(198099803),12/14/2020 14:46,0:01:20,Critical,Figtree-BU0122-G(122),Communications Alarm,,,ME(MO SDR),,"G BSCId: 1; IP: 118.18.62.1, OMC channel is abnormal; G siteId:122",No,,SDR,"SubNetwork=1,MEID=122",,122,122,Figtree-BU0122-G,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),GSM,0,,,,Site ID(Office) : 122; Site Name(Office) : Figtree-BU0122-G; Alarm Object Type : SDR; Alarm Object ID : 122; Alarm Object Name : Figtree-BU0122-G; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,118.18.62.1,,"SDRMGR_V3 OMMB Gweru(BSC),Subnet(MO SDR)(1)",SDRMGR_V3 OMMB Gweru(BSC),,,,,12/14/2020 14:43,12/14/2020 14:44
ShashaniTOFF-MS5130-G,12/14/2020 14:45,Link between OMM and NE broken(198099803),12/14/2020 14:46,0:01:00,Critical,ShashaniTOFF-MS5130-G(130),Communications Alarm,,,ME(MO SDR),,"G BSCId: 1; IP: 118.18.89.1, OMC channel is abnormal; G siteId:132",No,,SDR,"SubNetwork=1,MEID=130",,130,130,ShashaniTOFF-MS5130-G,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),GSM,0,,,,Site ID(Office) : 130; Site Name(Office) : ShashaniTOFF-MS5130-G; Alarm Object Type : SDR; Alarm Object ID : 130; Alarm Object Name : ShashaniTOFF-MS5130-G; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,118.18.89.1,,"SDRMGR_V3 OMMB Gweru(BSC),Subnet(MO SDR)(1)",SDRMGR_V3 OMMB Gweru(BSC),,,,,12/14/2020 14:43,12/14/2020 14:44
